active_cust,income,expenditure,months_on_network,Num_complaints,number_plan_changes,relocated,monthly_bill,technical_issues_per_month,Speed_test_result
0,1827,1461.6,54,4,0,0,170,4,75
0,1821,1456.8,53,4,0,0,160,4,75
0,1838,1470.4,53,4,0,0,161,4,75
0,1841,1472.8,52,4,0,0,158,4,75
0,1866,1492.8,50,4,0,0,77,4,75
0,1870,1496,50,4,0,0,178,4,76
0,1861,1488.8,51,4,0,0,134,4,76
0,1853,1482.4,51,4,0,0,89,4,76
0,1854,1483.2,52,4,0,0,80,4,76
0,1867,1493.6,50,4,0,0,169,4,76
0,1872,1497.6,50,4,0,0,30,4,75
0,1877,1501.6,49,4,0,0,49,4,75
0,1857,1485.6,51,4,0,0,43,4,75
0,1861,1488.8,50,4,0,0,33,4,75
0,1864,1491.2,51,4,0,0,44,4,75
0,1868,1494.4,50,4,0,0,34,4,75
0,1867,1493.6,50,4,0,0,160,4,75
0,1861,1488.8,51,4,0,0,164,4,75
0,1870,1496,50,4,0,0,168,4,75
0,1865,1492,50,4,0,0,177,4,75
0,1862,1489.6,51,4,0,0,170,4,75
0,1851,1480.8,52,4,0,0,166,4,75
0,1854,1483.2,51,4,0,0,160,4,75
0,1843,1474.4,52,4,0,0,177,4,74
0,1847,1477.6,52,4,0,0,168,4,74
0,1833,1466.4,53,4,0,0,160,4,74
0,1833,1466.4,53,4,0,0,178,4,74
0,1840,1472,52,4,0,0,160,4,74
0,1853,1482.4,51,4,0,0,166,4,74
0,1861,1488.8,50,4,0,0,166,4,74
0,1860,1488,51,4,0,0,167,4,74
0,1876,1500.8,49,4,0,0,160,4,74
0,1872,1497.6,49,4,0,0,85,4,74
0,1868,1494.4,50,4,0,0,129,4,74
0,1868,1494.4,50,4,0,0,121,4,74
0,1877,1501.6,49,4,0,0,131,4,74
0,1879,1503.2,49,4,3,0,129,4,74
0,1875,1500,50,4,3,0,128,4,74
0,1881,1504.8,49,4,3,0,121,4,74
0,1857,1485.6,51,4,3,0,126,4,74
0,1855,1484,51,4,3,0,46,4,74
0,1864,1491.2,50,4,3,0,44,4,74
0,1854,1483.2,52,4,3,0,130,4,74
0,1849,1479.2,51,4,3,0,171,4,74
0,1840,1472,52,4,3,0,75,4,74
0,1843,1474.4,52,4,3,0,82,4,74
0,1850,1480,51,4,3,0,77,4,74
0,1858,1486.4,51,4,3,0,73,4,74
0,1853,1482.4,51,4,3,0,84,4,74
0,1858,1486.4,51,4,3,0,90,4,74
0,1836,1468.8,53,4,3,0,75,4,74
0,1832,1465.6,53,4,3,0,121,4,74
0,1837,1469.6,52,4,3,0,166,4,74
0,1845,1476,52,4,0,0,159,4,74
0,1838,1470.4,53,4,0,0,174,4,74
0,1839,1471.2,53,4,0,0,172,4,74
0,1836,1468.8,53,4,0,0,176,4,74
0,1851,1480.8,51,4,0,0,173,4,74
0,1857,1485.6,51,4,0,0,166,4,74
0,1856,1484.8,52,4,0,0,34,4,74
0,1853,1482.4,51,4,0,0,34,4,74
0,1845,1476,52,4,0,0,50,4,74
0,1845,1476,52,4,0,0,48,4,74
0,1849,1479.2,52,4,0,0,133,4,74
0,1833,1466.4,53,4,0,0,90,4,74
0,1834,1467.2,53,4,0,0,75,4,74
0,1838,1470.4,53,4,0,0,116,4,74
0,1825,1460,53,4,0,0,44,4,74
0,1828,1462.4,54,4,0,0,82,4,74
0,1845,1476,53,4,0,0,166,4,74
0,1842,1473.6,52,4,0,0,83,4,74
0,1841,1472.8,52,4,0,0,34,4,74
0,1832,1465.6,53,4,0,0,30,4,74
0,1837,1469.6,53,4,0,0,45,4,74
0,1861,1488.8,51,4,0,0,30,4,74
0,1844,1475.2,52,4,0,0,31,4,74
0,1848,1478.4,52,4,0,0,44,4,74
0,1850,1480,52,4,0,0,163,4,75
0,1862,1489.6,51,4,0,0,165,4,75
0,1865,1492,51,4,0,0,179,4,75
0,1870,1496,50,4,0,0,170,4,75
0,1853,1482.4,51,4,0,0,36,4,75
0,1858,1486.4,51,4,0,0,48,4,75
0,1878,1502.4,49,4,0,0,47,4,75
0,1878,1502.4,49,4,0,0,47,4,75
0,1874,1499.2,50,4,0,0,50,4,75
0,1873,1498.4,50,4,0,0,47,4,75
0,1893,1514.4,49,4,0,0,47,4,75
0,1885,1508,49,4,0,0,43,4,75
0,1891,1512.8,48,4,0,0,169,4,75
0,1889,1511.2,48,4,0,0,47,4,75
0,1885,1508,49,4,0,0,160,4,75
0,1879,1503.2,49,4,0,0,171,4,75
0,1879,1503.2,49,4,0,0,123,4,75
0,1889,1511.2,48,4,0,0,135,4,75
0,1893,1514.4,48,4,0,0,125,4,75
0,1881,1504.8,49,4,0,0,126,4,75
0,1877,1501.6,49,4,0,0,123,4,75
0,1895,1516,48,4,0,0,133,4,75
0,1891,1512.8,48,4,0,0,135,4,75
0,1901,1520.8,48,4,0,0,118,4,75
0,1896,1516.8,48,4,0,0,128,4,75
0,1899,1519.2,48,4,0,0,124,4,75
0,1895,1516,48,4,0,0,135,4,75
0,1882,1505.6,49,4,0,0,138,4,75
0,1883,1506.4,49,4,0,0,91,4,75
0,1882,1505.6,49,4,0,0,175,4,75
0,1875,1500,49,4,0,0,124,4,75
0,1874,1499.2,50,4,0,0,132,4,75
0,1875,1500,49,4,0,0,124,4,75
0,1864,1491.2,50,4,0,0,137,4,75
0,1888,1510.4,49,4,0,0,121,4,75
0,1898,1518.4,47,4,0,0,127,4,75
0,1906,1524.8,48,4,0,0,116,4,75
0,1904,1523.2,48,4,0,0,127,4,75
0,1885,1508,48,4,0,0,115,4,75
0,1890,1512,48,4,0,0,118,4,75
0,1898,1518.4,48,4,0,0,123,4,75
0,1871,1496.8,50,4,0,0,49,4,75
0,1874,1499.2,50,4,0,0,35,4,75
0,1869,1495.2,50,4,0,0,45,4,75
0,1871,1496.8,50,4,0,0,84,4,75
0,1849,1479.2,51,4,0,0,120,4,75
0,1852,1481.6,51,4,0,0,128,4,75
0,1849,1479.2,52,4,0,0,74,4,75
0,1849,1479.2,51,4,0,0,53,4,75
0,1852,1481.6,52,4,0,0,50,4,75
0,1873,1498.4,50,4,0,0,35,4,75
0,1875,1500,49,4,0,0,34,4,75
0,1849,1479.2,52,4,0,0,40,4,75
0,1850,1480,52,4,0,0,36,4,75
0,1846,1476.8,52,4,0,0,51,4,75
0,1846,1476.8,51,4,2,0,47,4,75
0,1845,1476,52,4,2,0,84,4,75
0,1852,1481.6,51,4,2,0,132,4,75
0,1847,1477.6,52,4,2,0,131,4,75
0,3542,2833.6,5,4,2,0,75,4,75
0,3549,2839.2,4,4,2,0,36,4,75
0,2720,2176,15,4,2,0,37,4,75
0,2724,2179.2,15,4,2,0,34,4,75
0,2720,2176,16,4,2,0,39,4,75
0,2720,2176,15,4,2,0,45,4,75
0,1862,1489.6,50,4,0,0,48,4,75
0,1862,1489.6,50,4,2,0,44,4,75
0,1862,1489.6,51,4,2,0,37,4,75
0,1863,1490.4,51,4,2,0,43,4,75
0,1880,1504,49,4,2,0,84,4,75
0,1893,1514.4,49,4,2,0,47,4,75
0,1886,1508.8,49,4,0,0,35,4,75
0,1895,1516,48,4,0,0,36,4,75
0,1893,1514.4,48,4,0,0,47,4,75
0,1911,1528.8,47,4,0,0,36,4,75
0,1916,1532.8,46,4,0,0,40,4,75
0,1911,1528.8,47,4,0,0,129,4,75
0,1910,1528,47,4,0,0,126,4,75
0,1894,1515.2,48,4,0,0,122,4,75
0,1897,1517.6,48,4,0,0,130,4,75
0,1891,1512.8,48,4,0,0,129,4,75
0,1907,1525.6,48,4,0,0,38,4,75
0,1905,1524,47,4,0,0,164,4,75
0,1886,1508.8,48,4,0,0,118,4,75
0,1882,1505.6,50,4,0,0,83,4,75
0,1870,1496,50,4,0,0,173,4,75
0,1868,1494.4,50,4,0,0,181,4,75
0,1865,1492,50,4,0,0,130,4,75
0,1876,1500.8,50,4,0,0,44,4,75
0,1851,1480.8,51,4,0,0,40,4,75
0,1851,1480.8,51,4,0,0,36,4,75
0,1857,1485.6,51,4,0,0,47,4,75
0,1875,1500,50,4,2,0,53,4,75
0,1879,1503.2,49,4,2,0,40,4,75
0,1878,1502.4,49,4,2,0,51,4,75
0,1879,1503.2,49,4,2,0,133,4,75
0,1858,1486.4,51,4,2,0,46,4,75
0,1864,1491.2,51,4,2,0,48,4,75
0,1882,1505.6,49,4,2,0,47,4,75
0,1871,1496.8,49,4,2,0,82,4,75
0,1874,1499.2,49,4,2,0,45,4,75
0,1885,1508,49,4,2,0,36,4,75
0,1883,1506.4,49,4,2,0,51,4,75
0,1881,1504.8,49,4,2,0,53,4,75
0,1869,1495.2,49,4,2,0,43,4,75
0,1874,1499.2,50,4,2,0,166,4,75
0,1875,1500,49,4,3,0,49,4,75
0,1874,1499.2,49,4,2,0,33,4,75
0,1874,1499.2,49,4,3,0,85,4,75
0,1879,1503.2,49,4,3,0,91,4,75
0,1881,1504.8,49,4,2,0,82,4,75
0,1873,1498.4,50,4,3,0,82,4,75
0,1871,1496.8,49,4,2,0,91,4,75
0,1878,1502.4,49,4,2,0,50,4,75
0,1878,1502.4,50,4,2,0,94,4,75
0,1875,1500,49,4,3,0,133,4,75
0,1877,1501.6,49,4,3,0,94,4,75
0,1881,1504.8,49,4,3,0,85,4,75
0,1883,1506.4,49,4,3,0,78,4,75
0,1858,1486.4,51,4,2,0,79,4,75
0,1866,1492.8,51,4,2,0,75,4,75
0,1870,1496,50,4,2,0,75,4,75
0,1877,1501.6,50,4,2,0,91,4,75
0,1875,1500,49,4,2,0,126,4,75
0,1873,1498.4,50,4,2,0,175,4,75
0,1856,1484.8,51,4,0,0,167,4,75
0,1853,1482.4,51,4,0,0,177,4,75
0,1855,1484,51,4,0,0,174,4,75
0,1857,1485.6,51,4,0,0,168,4,75
0,1858,1486.4,51,4,0,0,179,4,75
0,1862,1489.6,51,4,0,0,164,4,75
0,1860,1488,51,4,0,0,167,4,75
0,1864,1491.2,50,4,0,0,177,4,75
0,1861,1488.8,51,4,0,0,169,4,75
0,1869,1495.2,50,4,0,0,166,4,75
0,1866,1492.8,50,4,0,0,165,4,75
0,1872,1497.6,50,4,0,0,168,4,75
0,1847,1477.6,51,4,0,0,171,4,75
0,1853,1482.4,51,4,0,0,130,4,75
0,1870,1496,50,4,0,0,134,4,75
0,1874,1499.2,50,4,0,0,128,4,75
0,1867,1493.6,50,4,0,0,126,4,75
0,1869,1495.2,50,4,0,0,122,4,75
0,1868,1494.4,50,4,0,0,126,4,75
0,1874,1499.2,50,4,0,0,135,4,75
0,1884,1507.2,49,4,0,0,137,4,75
0,1887,1509.6,48,4,0,0,132,4,75
0,1856,1484.8,51,4,0,0,119,4,75
0,1865,1492,50,4,0,0,94,4,75
0,1868,1494.4,50,4,0,0,34,4,75
0,1870,1496,50,4,0,0,180,4,75
0,1869,1495.2,50,4,0,0,175,4,75
0,1857,1485.6,51,4,0,0,170,4,75
0,1862,1489.6,51,4,0,0,125,4,75
0,1870,1496,51,4,0,0,77,4,75
0,1873,1498.4,50,4,0,0,79,4,75
0,1858,1486.4,51,4,0,0,84,4,75
0,1863,1490.4,50,4,0,0,81,4,75
0,1869,1495.2,50,4,0,0,94,4,75
0,1876,1500.8,50,4,0,0,94,4,75
0,1878,1502.4,49,4,0,0,89,4,75
0,1863,1490.4,50,4,0,0,89,4,75
0,1652,1321.6,73,4,6,1,120,4,86
0,1646,1316.8,73,4,6,1,118,4,86
1,1753,1402.4,60,4,1,0,77,4,86
1,1759,1407.2,60,4,1,0,80,4,86
1,1762,1409.6,60,4,1,0,125,4,86
1,1727,1381.6,63,4,1,0,171,4,86
1,1665,1332,72,4,1,0,42,4,86
1,1662,1329.6,72,4,1,0,49,4,86
1,1593,1274.4,84,4,1,0,80,4,87
1,1583,1266.4,85,4,1,0,87,4,86
1,1579,1263.2,85,4,1,0,85,4,86
1,1579,1263.2,84,4,1,0,180,4,86
1,1594,1275.2,82,4,1,0,46,4,87
0,1634,1307.2,76,4,1,0,163,4,87
0,1625,1300,76,4,1,0,168,4,87
1,1651,1320.8,74,4,1,0,118,4,86
1,1654,1323.2,74,4,1,0,90,4,86
1,1651,1320.8,74,4,1,0,87,4,86
1,1644,1315.2,75,4,1,0,89,4,86
1,1650,1320,74,4,1,0,79,4,86
0,1661,1328.8,72,3,0,0,73,4,86
1,1678,1342.4,70,4,1,0,84,4,86
1,1674,1339.2,71,4,1,0,79,4,86
1,1674,1339.2,71,4,1,0,166,4,86
1,1673,1338.4,70,4,1,0,47,4,86
1,1653,1322.4,72,4,1,0,126,4,86
1,1662,1329.6,72,4,1,0,171,4,86
0,1647,1317.6,74,4,1,0,121,4,86
0,1646,1316.8,74,4,1,0,89,4,86
1,1645,1316,73,4,1,0,85,4,86
1,1654,1323.2,72,4,1,0,94,4,86
1,1660,1328,72,4,1,0,80,4,86
1,1654,1323.2,72,4,1,0,84,4,86
1,1637,1309.6,76,5,1,0,86,4,86
1,1629,1303.2,77,4,1,0,77,4,86
1,1627,1301.6,77,4,1,0,89,4,86
1,1610,1288,79,4,1,0,77,4,86
1,1617,1293.6,79,4,1,0,83,4,86
1,1617,1293.6,79,4,1,0,83,4,86
1,1609,1287.2,79,4,1,0,78,4,86
1,1607,1285.6,80,4,1,0,86,4,86
1,1604,1283.2,80,4,1,0,80,4,86
1,1608,1286.4,81,4,1,0,76,4,86
1,1623,1298.4,78,4,1,0,88,4,86
1,1614,1291.2,79,4,1,0,92,4,86
1,1613,1290.4,80,4,1,0,35,4,86
1,1611,1288.8,79,4,1,0,164,4,86
1,1617,1293.6,79,4,1,0,165,4,86
1,1628,1302.4,77,4,1,0,168,4,86
1,1637,1309.6,76,4,1,0,168,4,86
1,1645,1316,73,4,1,0,169,4,86
1,1654,1323.2,73,4,1,0,169,4,86
1,1598,1278.4,82,4,1,0,171,4,86
1,1598,1278.4,83,4,1,0,173,4,86
1,1593,1274.4,82,4,1,0,172,4,86
1,1594,1275.2,81,4,1,0,87,4,86
1,1597,1277.6,81,4,1,0,124,4,86
1,1612,1289.6,79,4,1,0,118,4,86
1,1622,1297.6,77,4,1,0,166,4,86
1,1623,1298.4,77,4,1,0,49,4,86
1,1627,1301.6,77,4,1,0,177,4,86
1,1631,1304.8,76,4,1,0,166,4,86
1,1632,1305.6,76,4,1,0,44,4,86
1,1653,1322.4,74,4,1,0,79,4,86
1,1650,1320,73,4,1,0,177,4,86
1,1656,1324.8,73,4,1,0,39,4,86
1,1650,1320,73,4,1,1,38,4,86
1,1631,1304.8,76,4,1,1,33,4,86
1,1618,1294.4,78,4,1,0,133,4,86
1,1626,1300.8,78,4,1,0,132,4,86
1,1621,1296.8,78,4,1,0,121,4,86
1,1614,1291.2,78,4,1,0,128,4,86
1,1619,1295.2,79,4,1,0,127,4,86
1,1588,1270.4,83,4,1,0,41,4,86
1,1594,1275.2,83,4,1,0,33,4,86
1,1588,1270.4,83,4,1,0,43,4,86
1,1589,1271.2,83,4,1,0,37,4,86
1,1611,1288.8,80,4,1,0,40,4,86
1,1610,1288,80,4,1,0,48,4,86
1,1608,1286.4,80,4,1,0,42,4,86
1,1604,1283.2,81,4,1,0,41,4,86
1,1607,1285.6,81,4,1,0,37,4,86
1,1602,1281.6,82,4,1,0,75,4,86
1,1594,1275.2,83,4,1,0,166,4,86
1,1586,1268.8,83,4,1,0,129,4,86
1,1587,1269.6,83,4,1,0,131,4,86
1,1579,1263.2,85,4,1,0,118,4,86
1,1567,1253.6,87,4,1,0,136,4,86
1,1562,1249.6,88,4,1,0,134,4,86
1,1557,1245.6,90,4,1,0,87,4,86
1,1558,1246.4,90,4,1,0,125,4,86
1,1543,1234.4,92,4,1,0,124,4,86
1,1540,1232,94,4,1,0,166,4,86
1,1523,1218.4,96,4,1,0,167,4,86
1,1525,1220,96,4,1,0,176,4,86
1,1582,1265.6,86,4,1,0,169,4,86
1,1574,1259.2,85,4,1,0,179,4,86
1,1675,1340,70,4,1,0,179,4,87
1,1750,1400,61,4,1,0,79,4,86
1,1752,1401.6,61,4,1,0,127,4,86
1,1681,1344.8,69,4,1,0,83,4,86
1,1722,1377.6,65,4,1,0,41,4,86
0,1693,1354.4,68,4,1,0,37,4,86
0,1682,1345.6,70,4,1,0,35,4,86
0,1686,1348.8,69,4,1,0,42,4,86
1,1678,1342.4,69,4,1,0,130,4,86
1,1648,1318.4,74,4,1,0,85,4,86
1,1633,1306.4,75,4,1,0,81,4,87
1,1649,1319.2,74,4,1,0,43,4,86
1,1653,1322.4,73,4,1,0,128,4,86
1,1661,1328.8,72,4,1,0,124,4,86
1,1670,1336,71,4,1,0,127,4,87
1,1667,1333.6,72,4,1,0,124,4,86
1,1666,1332.8,71,4,1,0,138,4,86
0,1652,1321.6,73,4,1,0,136,4,86
0,1656,1324.8,73,4,1,0,39,4,86
0,1652,1321.6,73,4,1,0,41,4,86
0,1626,1300.8,76,4,1,0,125,4,86
1,1590,1272,84,4,1,0,40,4,89
1,1582,1265.6,84,4,1,0,171,4,86
1,1573,1258.4,85,4,1,0,40,4,87
1,1575,1260,86,4,1,0,162,4,87
1,1565,1252,87,4,1,0,181,4,87
1,1562,1249.6,88,4,1,0,173,4,86
1,1567,1253.6,86,4,1,0,80,4,86
1,1570,1256,87,4,1,0,78,4,86
1,1568,1254.4,88,4,1,0,34,4,86
1,1567,1253.6,88,4,1,0,122,4,86
1,1575,1260,86,4,1,0,80,4,86
0,1578,1262.4,86,4,1,0,75,4,86
1,1582,1265.6,84,4,1,0,94,4,86
1,1616,1292.8,79,4,1,0,81,4,86
1,1667,1333.6,71,4,1,0,134,4,86
1,1676,1340.8,70,4,1,0,136,4,86
1,1674,1339.2,71,4,1,0,123,4,86
1,1634,1307.2,76,4,1,0,128,4,86
1,1604,1283.2,80,4,1,0,178,4,86
1,1578,1262.4,85,4,1,0,161,4,86
1,1574,1259.2,85,4,1,0,177,4,86
1,1579,1263.2,85,4,1,0,88,4,86
1,1577,1261.6,86,4,1,0,128,4,86
1,1604,1283.2,81,4,1,0,38,4,86
1,1598,1278.4,82,4,1,0,36,4,86
1,1600,1280,81,4,1,0,39,4,86
1,1787,1429.6,57,4,1,0,43,4,86
1,1786,1428.8,57,4,1,0,53,4,86
1,1813,1450.4,55,4,1,0,83,4,86
1,1818,1454.4,55,4,1,0,93,4,86
1,1796,1436.8,56,4,1,0,80,4,86
1,1795,1436,56,4,1,0,83,4,86
1,1779,1423.2,59,4,1,0,94,4,86
1,1778,1422.4,58,4,1,0,88,4,86
1,1669,1335.2,71,4,1,0,82,4,86
1,1622,1297.6,78,4,1,0,132,4,86
1,1621,1296.8,78,4,1,0,128,4,86
1,1582,1265.6,85,4,1,0,174,4,86
0,1570,1256,87,4,1,0,177,4,86
0,1639,1311.2,75,4,1,0,76,4,86
1,1789,1431.2,57,4,1,0,85,4,86
1,1786,1428.8,57,4,1,0,76,4,86
1,1870,1496,50,4,1,0,43,4,86
1,1877,1501.6,50,4,1,0,167,4,86
1,1874,1499.2,49,4,1,0,168,4,86
1,1838,1470.4,52,4,1,0,138,4,86
1,1840,1472,52,4,1,0,138,4,86
1,1844,1475.2,52,4,1,0,125,4,86
1,1715,1372,65,4,1,0,123,4,86
1,1717,1373.6,64,4,1,0,137,4,86
1,1663,1330.4,72,4,1,0,134,4,86
1,1664,1331.2,71,4,1,0,34,4,86
1,1637,1309.6,75,4,1,0,173,4,86
1,1634,1307.2,76,4,1,0,95,4,86
1,1635,1308,76,4,1,0,83,4,86
1,1637,1309.6,76,4,1,0,75,4,86
1,1641,1312.8,75,4,1,0,86,4,86
1,1627,1301.6,77,4,1,0,80,4,86
1,1622,1297.6,78,4,1,0,92,4,86
1,1624,1299.2,77,4,1,0,80,4,86
1,1630,1304,77,4,1,0,87,4,86
1,1629,1303.2,76,3,1,0,87,4,86
1,1635,1308,76,3,1,0,179,4,86
1,1627,1301.6,76,3,1,0,127,4,86
1,1631,1304.8,77,4,1,0,36,4,86
1,1635,1308,76,4,1,0,165,4,86
1,1633,1306.4,76,4,1,0,165,4,86
1,1631,1304.8,76,4,1,0,169,4,86
1,1603,1282.4,80,4,1,0,172,4,86
1,1581,1264.8,85,4,1,0,123,4,86
1,1559,1247.2,88,4,1,0,178,4,86
1,1565,1252,89,4,1,0,163,4,86
1,1575,1260,87,4,1,0,167,4,86
1,1571,1256.8,86,4,1,0,173,4,86
1,1572,1257.6,87,4,1,0,181,4,86
1,1598,1278.4,81,4,1,0,177,4,86
1,1666,1332.8,71,4,1,0,165,4,86
1,1667,1333.6,71,4,1,0,168,4,86
1,1682,1345.6,69,4,1,0,178,4,86
0,1633,1306.4,75,4,1,0,162,4,86
0,1594,1275.2,82,4,1,0,166,4,86
1,1598,1278.4,83,4,1,0,172,4,86
1,1573,1258.4,86,4,1,0,121,4,86
1,1574,1259.2,86,4,1,0,162,4,86
1,1561,1248.8,88,4,1,0,39,4,86
1,1558,1246.4,89,4,1,0,41,4,86
1,1573,1258.4,86,4,1,0,87,4,86
0,1618,1294.4,79,4,1,0,81,4,86
0,1617,1293.6,79,4,1,0,169,4,86
1,1652,1321.6,73,4,1,0,91,4,86
1,1655,1324,73,4,1,0,91,4,86
1,1655,1324,73,4,1,0,95,4,86
1,1670,1336,70,4,1,0,77,4,86
1,1677,1341.6,71,4,1,0,90,4,86
1,1675,1340,71,4,1,0,81,4,86
1,1662,1329.6,72,4,1,0,79,4,86
1,1638,1310.4,75,4,1,0,81,4,86
1,1613,1290.4,79,4,1,0,42,4,86
1,1605,1284,81,4,1,0,119,4,86
1,1608,1286.4,81,4,1,0,124,4,86
1,1606,1284.8,80,4,1,1,32,4,86
0,1866,1492.8,51,4,0,0,178,4,75
0,1864,1491.2,51,4,0,0,83,4,75
0,1859,1487.2,50,4,0,0,77,4,75
0,1857,1485.6,51,4,0,0,81,4,75
0,1861,1488.8,50,4,0,0,78,4,75
0,1875,1500,50,4,0,0,85,4,75
0,1877,1501.6,49,4,0,0,82,4,75
0,1877,1501.6,49,4,0,0,84,4,75
0,1882,1505.6,49,4,0,0,81,4,75
0,1864,1491.2,50,4,0,0,181,4,75
0,1867,1493.6,50,4,0,0,166,4,75
0,1854,1483.2,51,4,0,0,30,4,75
0,1845,1476,52,4,0,0,37,4,75
0,1854,1483.2,51,4,0,0,35,4,75
0,1851,1480.8,51,4,0,0,169,4,75
0,1866,1492.8,50,4,0,0,165,4,75
0,1864,1491.2,50,4,0,0,168,4,75
0,1864,1491.2,50,4,0,0,164,4,75
0,1877,1501.6,50,4,0,0,163,4,75
0,1865,1492,50,4,0,0,170,4,75
0,1867,1493.6,50,4,0,0,138,4,75
0,1869,1495.2,50,4,0,0,48,4,75
0,1871,1496.8,50,4,0,0,41,4,74
0,1869,1495.2,50,4,0,0,37,4,75
0,1875,1500,50,4,0,0,168,4,75
0,1874,1499.2,49,4,0,0,170,4,75
0,1854,1483.2,51,4,0,0,175,4,75
0,1850,1480,52,4,0,0,165,4,75
0,1854,1483.2,52,4,0,0,161,4,75
0,1854,1483.2,52,4,0,0,167,4,75
0,1857,1485.6,51,4,0,0,164,4,75
0,1858,1486.4,50,4,0,0,176,4,75
0,1857,1485.6,50,4,0,0,165,4,75
0,1863,1490.4,51,4,0,0,165,4,75
0,1869,1495.2,49,4,0,0,91,4,75
0,1874,1499.2,49,4,0,0,76,4,75
0,1879,1503.2,49,4,0,0,90,4,75
0,1896,1516.8,48,4,0,0,75,4,75
0,1891,1512.8,48,4,0,0,94,4,75
0,1890,1512,48,4,0,0,84,4,75
0,1904,1523.2,47,4,0,0,80,4,75
0,1903,1522.4,47,4,0,0,76,4,75
0,1898,1518.4,47,4,3,0,93,4,75
0,1873,1498.4,49,4,0,0,80,4,75
0,1871,1496.8,50,4,0,0,77,4,75
0,1864,1491.2,51,4,0,0,92,4,75
0,1859,1487.2,51,4,0,0,78,4,75
0,1858,1486.4,51,4,0,0,81,4,75
0,1863,1490.4,50,4,0,0,91,4,75
0,1851,1480.8,51,4,0,0,78,4,75
0,1860,1488,51,4,0,0,172,4,75
0,1858,1486.4,51,4,0,0,122,4,75
0,1861,1488.8,51,4,0,0,174,4,76
0,1878,1502.4,50,4,0,0,37,4,76
0,1875,1500,50,4,0,0,47,4,76
0,1876,1500.8,49,4,0,0,134,4,76
0,1879,1503.2,49,4,0,0,122,4,76
0,1863,1490.4,51,4,0,0,92,4,76
0,1845,1476,51,4,0,0,92,4,76
0,1847,1477.6,52,4,0,0,92,4,76
0,1872,1497.6,50,4,0,0,93,4,76
0,1868,1494.4,50,4,0,0,85,4,76
0,1865,1492,50,4,0,0,81,4,76
0,1861,1488.8,51,4,0,0,37,4,76
0,1869,1495.2,50,4,0,0,41,4,76
0,1895,1516,49,4,0,0,39,4,74
0,1895,1516,48,4,0,0,36,4,74
0,1878,1502.4,50,4,0,0,37,4,75
0,1872,1497.6,50,4,0,0,49,4,74
0,1870,1496,49,4,0,0,34,4,74
0,1877,1501.6,50,4,0,0,78,4,75
0,1871,1496.8,50,4,0,0,39,4,75
0,1874,1499.2,50,4,0,0,31,4,75
0,1872,1497.6,50,4,0,0,78,4,75
0,1873,1498.4,50,4,0,0,163,4,75
0,1867,1493.6,50,4,0,0,176,4,75
0,1861,1488.8,50,4,0,0,85,4,75
0,1867,1493.6,50,4,0,0,85,4,75
0,1870,1496,49,4,0,0,83,4,75
0,1864,1491.2,50,4,0,0,174,4,75
0,1866,1492.8,50,4,0,0,79,4,75
0,1856,1484.8,51,4,0,0,42,4,75
0,1855,1484,51,4,0,0,32,4,75
0,1856,1484.8,51,4,0,0,119,4,75
0,1857,1485.6,52,4,0,0,123,4,75
0,1849,1479.2,51,4,0,0,124,4,75
0,1860,1488,51,4,0,0,125,4,75
0,1853,1482.4,51,4,0,0,132,4,75
0,1861,1488.8,50,4,0,0,126,4,75
0,1840,1472,52,4,0,0,131,4,73
0,1848,1478.4,52,4,0,0,93,4,74
0,1878,1502.4,49,4,3,0,75,4,74
0,1861,1488.8,50,4,0,0,89,4,74
0,1883,1506.4,48,4,3,0,166,4,74
0,1885,1508,49,4,3,0,169,4,74
0,1895,1516,48,4,3,0,124,4,74
0,1862,1489.6,50,4,0,0,76,4,74
0,1867,1493.6,51,4,0,0,86,4,74
0,1853,1482.4,51,4,0,0,86,4,74
0,1856,1484.8,51,4,0,0,91,4,74
0,1869,1495.2,50,4,0,0,47,4,75
0,1874,1499.2,50,4,0,0,120,4,75
0,1869,1495.2,50,4,0,0,177,4,75
0,1876,1500.8,50,4,0,0,168,4,75
0,1876,1500.8,49,4,0,0,161,4,75
0,1877,1501.6,49,4,0,0,162,4,75
0,1887,1509.6,49,4,0,0,161,4,75
0,1908,1526.4,47,4,0,0,167,4,75
0,1907,1525.6,48,4,0,0,171,4,75
0,1904,1523.2,47,4,0,0,168,4,75
0,1903,1522.4,47,4,0,0,174,4,75
0,1906,1524.8,47,4,0,0,121,4,75
0,1902,1521.6,48,4,0,0,82,4,75
0,1889,1511.2,49,4,0,0,37,4,75
0,1894,1515.2,48,4,0,0,79,4,75
0,1863,1490.4,51,4,0,0,165,4,75
0,1846,1476.8,51,4,3,0,47,4,75
0,1854,1483.2,51,4,3,0,42,4,75
0,1855,1484,51,4,3,0,42,4,75
0,1857,1485.6,51,4,4,1,76,4,75
0,1870,1496,50,4,4,1,124,4,75
0,1875,1500,50,4,3,0,48,4,75
0,1882,1505.6,49,4,0,0,31,4,75
0,1881,1504.8,49,4,0,0,49,4,75
0,1885,1508,49,4,0,0,45,4,75
0,1861,1488.8,51,4,0,0,122,4,74
0,1858,1486.4,51,4,0,0,176,4,73
0,1859,1487.2,51,4,0,0,132,4,73
0,1860,1488,51,4,0,0,115,4,73
0,1866,1492.8,51,4,0,0,117,4,73
0,1860,1488,51,4,0,0,116,4,73
0,1856,1484.8,52,4,1,0,118,4,73
